product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,inserted_at
a842674062d24231d49b8a938c6bb439,utilidades_domesticas,27.0,542.0,1.0,700.0,35.0,2.0,35.0,2024-01-23 12:52:53.013785
d47591e510ca45b6546c65973f772643,relogios_presentes,51.0,227.0,4.0,200.0,16.0,2.0,11.0,2024-01-23 12:52:53.013785
632921e8d6c6b23ae47ff20950a56854,cama_mesa_banho,50.0,506.0,1.0,25.0,45.0,18.0,35.0,2024-01-23 12:52:53.013785
3a92aca3f76960cbae25ef2496c03e09,beleza_saude,59.0,1066.0,3.0,150.0,20.0,10.0,20.0,2024-01-23 12:52:53.013785
038e3a669bb495e56d9d609d874fb668,esporte_lazer,49.0,862.0,1.0,30000.0,105.0,70.0,20.0,2024-01-23 12:52:53.013785
3d12e183e36b23b6c30ce4bf2152fbf0,relogios_presentes,60.0,513.0,3.0,275.0,16.0,8.0,12.0,2024-01-23 12:52:53.013785
f337ef897cbb898bf66be49d94c0bba8,cama_mesa_banho,55.0,844.0,1.0,900.0,25.0,5.0,25.0,2024-01-23 12:52:53.013785
01a5038835acf17f141c7247956b72d6,cama_mesa_banho,54.0,235.0,1.0,1350.0,34.0,7.0,32.0,2024-01-23 12:52:53.013785
53831e0850c84699b8fa4a593a529774,ferramentas_jardim,59.0,864.0,1.0,350.0,21.0,21.0,14.0,2024-01-23 12:52:53.013785
6f2c108731ef77738da45855e737c1bd,fashion_calcados,54.0,404.0,4.0,1400.0,22.0,12.0,33.0,2024-01-23 12:52:53.013785
93e0df39afbe96d9194642c0b9330c60,moveis_decoracao,63.0,477.0,2.0,300.0,80.0,10.0,60.0,2024-01-23 12:52:53.013785
df892547f0d5bb0c35cf26abc8e93d8d,fashion_bolsas_e_acessorios,41.0,805.0,1.0,100.0,17.0,3.0,12.0,2024-01-23 12:52:53.013785
72d9d9e20be430ad3b1ba561bb0cf71a,brinquedos,24.0,826.0,2.0,950.0,25.0,19.0,20.0,2024-01-23 12:52:53.013785
0124d1581f26143e988b8e1a4b7adab7,utilidades_domesticas,40.0,119.0,1.0,250.0,16.0,22.0,16.0,2024-01-23 12:52:53.013785
1f541a93f4fa4b8d15c7d5ed83836484,agro_industria_e_comercio,50.0,418.0,1.0,12850.0,41.0,42.0,47.0,2024-01-23 12:52:53.013785
feedec0f9090d3736d54758da8a1d05b,esporte_lazer,53.0,241.0,2.0,1950.0,60.0,15.0,15.0,2024-01-23 12:52:53.013785
06f24f9b9f5892496a4db38e42a6acc7,utilidades_domesticas,56.0,655.0,4.0,1050.0,24.0,32.0,24.0,2024-01-23 12:52:53.013785
d537e54e990d95194a5733e79f1af1aa,esporte_lazer,51.0,2047.0,1.0,50.0,20.0,20.0,20.0,2024-01-23 12:52:53.013785
25a8dd7a35cec015294b2a0bc7ebdffd,bebes,60.0,362.0,3.0,200.0,25.0,10.0,25.0,2024-01-23 12:52:53.013785
cf2854dbad42c9f15b2e69add9bcb1a0,beleza_saude,60.0,663.0,1.0,650.0,16.0,16.0,16.0,2024-01-23 12:52:53.013785
f8ea5fcf9c628485e01b9c3cf52728c2,moveis_decoracao,49.0,868.0,2.0,1200.0,40.0,8.0,40.0,2024-01-23 12:52:53.013785
e95d807bbe3bf3e2147a2ebe9168b7ec,audio,34.0,230.0,1.0,526.0,20.0,12.0,16.0,2024-01-23 12:52:53.013785
2fa39fd27e11b59399565257abf255e7,esporte_lazer,42.0,563.0,1.0,1160.0,23.0,18.0,22.0,2024-01-23 12:52:53.013785
084b2ab1a0a79a9757008062ddf8b042,esporte_lazer,49.0,568.0,1.0,200.0,26.0,14.0,14.0,2024-01-23 12:52:53.013785
25d5b8d69bc7e6ce9f9a59e1a00ee50b,malas_acessorios,59.0,1030.0,4.0,1600.0,32.0,12.0,25.0,2024-01-23 12:52:53.013785
b3f46a64b6f6d0091c2001f5a82cc927,automotivo,38.0,865.0,1.0,150.0,16.0,15.0,14.0,2024-01-23 12:52:53.013785
00c794371af4dc7c5b6ba3ef913556bb,telefonia_fixa,63.0,326.0,4.0,150.0,16.0,4.0,13.0,2024-01-23 12:52:53.013785
ad7d07f5775feab3f20504d1ad3fff11,moveis_decoracao,50.0,1002.0,2.0,2.0,11.0,11.0,52.0,2024-01-23 12:52:53.013785
b94d4eb757243e4bb42453bd0be1958d,brinquedos,41.0,366.0,2.0,1433.0,41.0,20.0,38.0,2024-01-23 12:52:53.013785
9ddb814372412f8135d4ed285dccf347,cama_mesa_banho,60.0,766.0,1.0,650.0,28.0,2.0,23.0,2024-01-23 12:52:53.013785
346b164b843475e78b18db900c65231c,relogios_presentes,33.0,718.0,1.0,800.0,21.0,14.0,14.0,2024-01-23 12:52:53.013785
879089af9bd91cf72a7154b3be3e1074,esporte_lazer,56.0,752.0,2.0,200.0,16.0,10.0,11.0,2024-01-23 12:52:53.013785
3869f6f786f62c6b885593406506aaab,perfumaria,50.0,405.0,1.0,200.0,16.0,16.0,11.0,2024-01-23 12:52:53.013785
987c2e418fe5bab68f7823af3919d16a,beleza_saude,52.0,1153.0,1.0,300.0,34.0,4.0,15.0,2024-01-23 12:52:53.013785
ea058d00059bd1470770129498200d05,bebidas,43.0,820.0,2.0,175.0,20.0,15.0,15.0,2024-01-23 12:52:53.013785
0c7e301c5eecc0fe996dd86bc9c290fa,automotivo,42.0,1192.0,2.0,175.0,18.0,11.0,14.0,2024-01-23 12:52:53.013785
bdce983de5f3fe3c23363b676b19dcbf,malas_acessorios,37.0,347.0,1.0,875.0,13.0,32.0,46.0,2024-01-23 12:52:53.013785
cc52718406f03a562ccf2bf14f584887,consoles_games,60.0,654.0,9.0,1150.0,46.0,7.0,33.0,2024-01-23 12:52:53.013785
bd07b66896d6f1494f5b86251848ced7,moveis_escritorio,55.0,955.0,1.0,8267.0,52.0,52.0,17.0,2024-01-23 12:52:53.013785
70e4915197d6c96ebbed11364d8ce3bd,automotivo,55.0,1408.0,1.0,800.0,25.0,25.0,25.0,2024-01-23 12:52:53.013785
4876ed03e78909ab8001cf42557022e7,ferramentas_jardim,42.0,203.0,3.0,250.0,23.0,3.0,11.0,2024-01-23 12:52:53.013785
78a7cc444491481488eb202f4f98903c,brinquedos,59.0,757.0,2.0,1100.0,62.0,12.0,22.0,2024-01-23 12:52:53.013785
9246752373bd625f47da5e3d8b41b1dc,,,,,700.0,20.0,21.0,20.0,2024-01-23 12:52:53.013785
dbaeb92cf0908499e8a6f00a9964a6a6,pet_shop,54.0,444.0,2.0,250.0,16.0,12.0,14.0,2024-01-23 12:52:53.013785
06820914dffb81de2d15a50e693259ba,utilidades_domesticas,45.0,486.0,1.0,400.0,35.0,11.0,20.0,2024-01-23 12:52:53.013785
d8f621c2b03d05f32d7a5a856db76953,esporte_lazer,43.0,524.0,1.0,200.0,18.0,7.0,14.0,2024-01-23 12:52:53.013785
35e5dc947c66435929389d8043b9a6ff,esporte_lazer,43.0,678.0,1.0,8900.0,63.0,75.0,11.0,2024-01-23 12:52:53.013785
c2a9f8aeb7a51580fccc2d1c4f8bceaf,bebes,59.0,864.0,1.0,3350.0,36.0,30.0,19.0,2024-01-23 12:52:53.013785
afacf402a384ac6715d297140b5a275c,beleza_saude,57.0,771.0,1.0,400.0,16.0,24.0,16.0,2024-01-23 12:52:53.013785
3f27ac8e699df3d300ec4a5d8c5cf0b2,consoles_games,37.0,1172.0,2.0,200.0,16.0,5.0,12.0,2024-01-23 12:52:53.013785
453b0d78c257bdb2b47099a6a1c22040,instrumentos_musicais,48.0,137.0,1.0,750.0,22.0,9.0,57.0,2024-01-23 12:52:53.013785
902f869d68a62356e8f9d054ad5e9072,cama_mesa_banho,60.0,664.0,1.0,3400.0,34.0,8.0,38.0,2024-01-23 12:52:53.013785
3d40ff9629aea7434218ce9295d77f81,brinquedos,59.0,640.0,4.0,200.0,17.0,5.0,12.0,2024-01-23 12:52:53.013785
da32065ce3a1cac419193576b899ee75,fashion_calcados,34.0,240.0,12.0,200.0,29.0,7.0,16.0,2024-01-23 12:52:53.013785
ee57070aa3b24a06fdd0e02efd2d757d,informatica_acessorios,55.0,937.0,1.0,107.0,19.0,13.0,13.0,2024-01-23 12:52:53.013785
2ec00000248555d06c4dc55425cfa871,brinquedos,55.0,1792.0,8.0,925.0,20.0,41.0,15.0,2024-01-23 12:52:53.013785
df480c7d3f979093ac4c2d1109e78289,relogios_presentes,33.0,616.0,3.0,475.0,19.0,15.0,15.0,2024-01-23 12:52:53.013785
883cea107372a7f07b5830904f74952d,utilidades_domesticas,53.0,220.0,1.0,1125.0,36.0,43.0,36.0,2024-01-23 12:52:53.013785
b44922681ddcd1565a9d62932f20dcfe,,,,,200.0,16.0,2.0,11.0,2024-01-23 12:52:53.013785
a72d9b5dc60e2abd5063eba3b18d1e86,utilidades_domesticas,44.0,314.0,4.0,300.0,27.0,9.0,19.0,2024-01-23 12:52:53.013785
3124ebde91642b0dfe55808bb9490ec6,brinquedos,34.0,469.0,4.0,400.0,19.0,15.0,11.0,2024-01-23 12:52:53.013785
01a9707790aab6855a6438b92c4c396b,utilidades_domesticas,55.0,244.0,1.0,400.0,16.0,16.0,15.0,2024-01-23 12:52:53.013785
b2fbf8beb178c391c49d80fa8c4435b6,livros_interesse_geral,52.0,951.0,1.0,700.0,25.0,15.0,20.0,2024-01-23 12:52:53.013785
8443cb4cf7bf64bd0ff6e70cd9c2b246,cama_mesa_banho,53.0,352.0,2.0,400.0,50.0,11.0,11.0,2024-01-23 12:52:53.013785
50843862efe2e06ab1758601c6509700,brinquedos,57.0,907.0,6.0,1200.0,23.0,41.0,16.0,2024-01-23 12:52:53.013785
57a2ee969286488b5437acce27b74259,fashion_bolsas_e_acessorios,45.0,429.0,2.0,100.0,16.0,8.0,11.0,2024-01-23 12:52:53.013785
f2bec64d5d795250be5e5ec2d38a19b6,moveis_decoracao,52.0,614.0,2.0,28800.0,60.0,60.0,60.0,2024-01-23 12:52:53.013785
234f933656e9d5c88f814a89d4f5bb9c,papelaria,49.0,371.0,1.0,1100.0,16.0,10.0,15.0,2024-01-23 12:52:53.013785
7dfd17c668802c43e7298a1ae6f03fa4,papelaria,43.0,101.0,1.0,100.0,16.0,5.0,16.0,2024-01-23 12:52:53.013785
417cb83dd485ee72fb499bc6c5cd69c1,moveis_decoracao,46.0,283.0,1.0,2000.0,30.0,30.0,20.0,2024-01-23 12:52:53.013785
0e90009c14c8245b4ec2646c22ca8b7d,fashion_calcados,51.0,1958.0,5.0,1500.0,33.0,13.0,20.0,2024-01-23 12:52:53.013785
70431405f38dc4a0ee25fbfba20dbd16,brinquedos,58.0,246.0,1.0,550.0,47.0,20.0,30.0,2024-01-23 12:52:53.013785
3d9acab1b1c5cd858dab1a3d0872a370,beleza_saude,52.0,1002.0,1.0,150.0,20.0,20.0,20.0,2024-01-23 12:52:53.013785
38f82b1c10c441adf66cda952e0b6096,moveis_escritorio,52.0,2250.0,1.0,11950.0,58.0,21.0,56.0,2024-01-23 12:52:53.013785
6249107c28285443c430b2663f3e49db,automotivo,55.0,1120.0,4.0,200.0,25.0,8.0,18.0,2024-01-23 12:52:53.013785
ccd42132afae2f1f5bfd5e27549c6ece,esporte_lazer,59.0,756.0,3.0,500.0,50.0,5.0,30.0,2024-01-23 12:52:53.013785
141125957e8b78c5cf939c18077fa2f7,eletronicos,45.0,88.0,2.0,200.0,22.0,5.0,11.0,2024-01-23 12:52:53.013785
97ac2c1509cfea4a471cb1cfa1e3e512,esporte_lazer,31.0,396.0,3.0,12478.0,105.0,15.0,25.0,2024-01-23 12:52:53.013785
57e985ca3ae3b6da2382de45f827017e,beleza_saude,55.0,1611.0,1.0,2425.0,28.0,17.0,17.0,2024-01-23 12:52:53.013785
ca2a203c624d1447938a09d4bc270e52,bebidas,55.0,563.0,1.0,800.0,29.0,11.0,26.0,2024-01-23 12:52:53.013785
fe40f7377a50aba380fb2fca57cf730c,pet_shop,56.0,2359.0,6.0,1650.0,42.0,22.0,32.0,2024-01-23 12:52:53.013785
ea82e1eb503f5120faffcb2ca132a600,automotivo,33.0,215.0,1.0,300.0,40.0,4.0,30.0,2024-01-23 12:52:53.013785
ccab0a345f7929a38c73b0f978107e74,beleza_saude,59.0,879.0,1.0,6900.0,26.0,26.0,26.0,2024-01-23 12:52:53.013785
42d383bd16effbbd48744a1181adb5ed,eletrodomesticos,56.0,174.0,1.0,425.0,39.0,14.0,32.0,2024-01-23 12:52:53.013785
2960262e3809a91a7908e9b5c5562e8a,beleza_saude,40.0,1238.0,1.0,900.0,17.0,19.0,15.0,2024-01-23 12:52:53.013785
6205a1c1b1de4a917061c0f3745eebcd,automotivo,50.0,714.0,2.0,350.0,17.0,6.0,12.0,2024-01-23 12:52:53.013785
a9490f0e069790ddb7d8e7935ea3584a,moveis_decoracao,58.0,1472.0,4.0,3000.0,53.0,8.0,11.0,2024-01-23 12:52:53.013785
fcb300f1ac9a1231f70f3d2be2db9af2,cama_mesa_banho,50.0,475.0,1.0,700.0,16.0,40.0,30.0,2024-01-23 12:52:53.013785
527e17a9217166ba1744ef81423887ba,moveis_decoracao,50.0,1903.0,2.0,800.0,60.0,7.0,14.0,2024-01-23 12:52:53.013785
d29eec2c638ad1ffd4ee36f13b2e412c,esporte_lazer,33.0,791.0,2.0,5700.0,20.0,6.0,13.0,2024-01-23 12:52:53.013785
0950783476d3f6529a03b28fcac219d1,utilidades_domesticas,51.0,601.0,1.0,1350.0,28.0,34.0,30.0,2024-01-23 12:52:53.013785
add32d15ff7c76396b982686227d9553,relogios_presentes,44.0,654.0,2.0,500.0,23.0,15.0,19.0,2024-01-23 12:52:53.013785
9ad035c24a9a92391b9e4be7d07879fd,beleza_saude,58.0,1441.0,1.0,200.0,16.0,16.0,16.0,2024-01-23 12:52:53.013785
068831628652b27ae554b8a66ca6adcf,moveis_decoracao,57.0,499.0,3.0,5400.0,34.0,50.0,34.0,2024-01-23 12:52:53.013785
f30f863c9a7488715d627cab44ffbd4e,esporte_lazer,48.0,1597.0,1.0,225.0,17.0,17.0,17.0,2024-01-23 12:52:53.013785
f7b15dd7e2562eca90061ad295f60b6c,moveis_decoracao,58.0,2010.0,5.0,3000.0,69.0,11.0,11.0,2024-01-23 12:52:53.013785
88a3f73bd7326cded0153029c775d145,esporte_lazer,47.0,614.0,1.0,5900.0,35.0,28.0,32.0,2024-01-23 12:52:53.013785
7a754c36445d45f1992c14b2586c5ffa,cama_mesa_banho,39.0,238.0,1.0,8500.0,54.0,20.0,47.0,2024-01-23 12:52:53.013785
d12ad7f92749db41296a64e02c0bd5c8,eletronicos,45.0,544.0,1.0,190.0,22.0,12.0,16.0,2024-01-23 12:52:53.013785
eeb3aad24862b02e530ea02b01df4f7f,relogios_presentes,54.0,263.0,5.0,250.0,16.0,2.0,20.0,2024-01-23 12:52:53.013785
ede3a5776408c6c0b78be7f4d8dea50f,informatica_acessorios,60.0,666.0,1.0,250.0,16.0,16.0,11.0,2024-01-23 12:52:53.013785
f6a00327e33d86dea4cd7175577dd8b9,automotivo,44.0,361.0,1.0,200.0,35.0,4.0,26.0,2024-01-23 12:52:53.013785
b69431d169d448336aaa5b1dd995cbf4,esporte_lazer,56.0,1078.0,1.0,500.0,16.0,11.0,12.0,2024-01-23 12:52:53.013785
8fd08967e24c75e4db60e884f54cb32b,esporte_lazer,57.0,3884.0,1.0,3100.0,23.0,23.0,23.0,2024-01-23 12:52:53.013785
c8fe6d20891a028383071e2e0902bd05,relogios_presentes,51.0,755.0,4.0,425.0,18.0,12.0,14.0,2024-01-23 12:52:53.013785
7deb3aeb864ba8e77c6db5baac8dae5f,climatizacao,44.0,389.0,3.0,275.0,18.0,14.0,18.0,2024-01-23 12:52:53.013785
84d2224f05ad630241d7676b3e4ad297,cama_mesa_banho,42.0,921.0,1.0,1400.0,45.0,3.0,35.0,2024-01-23 12:52:53.013785
91f55803717622c017fb93898242a592,alimentos,24.0,55.0,1.0,5150.0,26.0,28.0,24.0,2024-01-23 12:52:53.013785
67e927f7378303fc91ee4c3fc301bf5a,perfumaria,47.0,2024.0,1.0,251.0,18.0,11.0,15.0,2024-01-23 12:52:53.013785
5e98bf1c0b10e3178f1278030034c1fb,informatica_acessorios,29.0,587.0,1.0,675.0,50.0,5.0,20.0,2024-01-23 12:52:53.013785
80033c8e73f5b367b3809549337f0122,esporte_lazer,58.0,379.0,1.0,1800.0,20.0,31.0,16.0,2024-01-23 12:52:53.013785
67024c9e5ec20f39379750aed90423fe,moveis_decoracao,38.0,1168.0,1.0,150.0,19.0,7.0,16.0,2024-01-23 12:52:53.013785
fff1059cd247279f3726b7696c66e44e,esporte_lazer,53.0,285.0,1.0,421.0,16.0,13.0,16.0,2024-01-23 12:52:53.013785
4dabded3e0b44fde3b0f70219dc6b775,brinquedos,36.0,750.0,1.0,1600.0,17.0,30.0,50.0,2024-01-23 12:52:53.013785
a8075470f960215ffb67624782f80fec,ferramentas_jardim,60.0,361.0,4.0,2900.0,67.0,3.0,31.0,2024-01-23 12:52:53.013785
9d3a38202f455fd1c45c8f4929bb373c,automotivo,55.0,1395.0,3.0,2750.0,32.0,3.0,26.0,2024-01-23 12:52:53.013785
6f58f28210b611d0907de2b23c2e78a9,cama_mesa_banho,56.0,381.0,1.0,300.0,16.0,10.0,16.0,2024-01-23 12:52:53.013785
4a0356df7b44fc692a2dbd9c5a67a1da,utilidades_domesticas,40.0,120.0,2.0,1000.0,20.0,20.0,20.0,2024-01-23 12:52:53.013785
efab00780753fd85d64e8c727c331a60,cama_mesa_banho,54.0,586.0,1.0,13650.0,50.0,50.0,50.0,2024-01-23 12:52:53.013785
01a184b7d8422cd95e9cf2a8cff32b5e,utilidades_domesticas,60.0,276.0,1.0,1287.0,32.0,25.0,35.0,2024-01-23 12:52:53.013785
85c39c98aac0283cda6c5e6721749c8b,papelaria,43.0,482.0,2.0,550.0,20.0,20.0,20.0,2024-01-23 12:52:53.013785
ed60a3c48bc2642660f93ddaeddd6515,beleza_saude,55.0,779.0,5.0,400.0,27.0,14.0,23.0,2024-01-23 12:52:53.013785
20d5583ac76a88720b002f353afec2d0,utilidades_domesticas,32.0,305.0,3.0,450.0,40.0,40.0,40.0,2024-01-23 12:52:53.013785
f49f01161658f6dac1132f4dcac4b2b9,brinquedos,42.0,1058.0,1.0,600.0,28.0,6.0,20.0,2024-01-23 12:52:53.013785
b6403b2cb9c29a988be655885b9c1812,informatica_acessorios,19.0,971.0,2.0,800.0,20.0,26.0,12.0,2024-01-23 12:52:53.013785
f83fd2b539bc73678c65be8d418be8c1,fraldas_higiene,45.0,321.0,2.0,200.0,22.0,8.0,16.0,2024-01-23 12:52:53.013785
8cd1fa74f1b7e9cd6e7c574607081522,relogios_presentes,47.0,702.0,4.0,300.0,16.0,13.0,13.0,2024-01-23 12:52:53.013785
6341b846e5224c87c04ec867c16e96af,esporte_lazer,59.0,1617.0,1.0,900.0,16.0,16.0,16.0,2024-01-23 12:52:53.013785
69adf2553423d21b32e7f734196a3ab2,moveis_decoracao,56.0,718.0,1.0,800.0,16.0,16.0,16.0,2024-01-23 12:52:53.013785
eac79e5169f7190fc60b25f3e9bf21d7,pet_shop,49.0,1270.0,3.0,6000.0,51.0,26.0,26.0,2024-01-23 12:52:53.013785
a55c51c1c5ef5e5d891b75fe02c21582,utilidades_domesticas,42.0,284.0,1.0,1500.0,20.0,25.0,20.0,2024-01-23 12:52:53.013785
d0865f170f84c0af4a08bf9298ee83e5,beleza_saude,45.0,1967.0,3.0,650.0,27.0,4.0,11.0,2024-01-23 12:52:53.013785
88c44792cd15d55bc4263bf91672e0f6,musica,43.0,688.0,2.0,1250.0,60.0,8.0,50.0,2024-01-23 12:52:53.013785
0db608cb372db7e5f00b9f8c572b6ff6,cool_stuff,59.0,2067.0,1.0,2300.0,33.0,44.0,19.0,2024-01-23 12:52:53.013785
23ffe3dcaaa187f5e18901aae3985062,papelaria,56.0,168.0,1.0,200.0,25.0,11.0,11.0,2024-01-23 12:52:53.013785
f251b1f9c5b04284fc1ed9b5dc4169f3,esporte_lazer,43.0,1253.0,3.0,1450.0,45.0,16.0,35.0,2024-01-23 12:52:53.013785
50e9e70a21b874311949e3db8ace597d,beleza_saude,50.0,464.0,1.0,694.0,17.0,12.0,14.0,2024-01-23 12:52:53.013785
03078714f1e3f3758555f67ff35b4b01,utilidades_domesticas,54.0,153.0,1.0,600.0,16.0,16.0,16.0,2024-01-23 12:52:53.013785
79f408dbd4af006086912a6e3570133a,esporte_lazer,34.0,991.0,1.0,150.0,16.0,2.0,11.0,2024-01-23 12:52:53.013785
a0149fb91eda796be5ec447645858e7d,automotivo,55.0,2184.0,2.0,200.0,25.0,3.0,20.0,2024-01-23 12:52:53.013785
f529ca0f6c6d8ea226840a3ffb3109ea,papelaria,52.0,2209.0,5.0,750.0,25.0,50.0,40.0,2024-01-23 12:52:53.013785
542631a181ee1e3bf2b774a7c5344102,telefonia,58.0,567.0,2.0,100.0,16.0,6.0,15.0,2024-01-23 12:52:53.013785
0d0813646803c7ceca65852df0fd59f6,pet_shop,17.0,712.0,1.0,300.0,16.0,5.0,11.0,2024-01-23 12:52:53.013785
7e79042d2bfd50df12f3a4bfff5c43b4,instrumentos_musicais,59.0,964.0,9.0,900.0,16.0,6.0,26.0,2024-01-23 12:52:53.013785
70c09a6d537cf2d213fe0169db7d209f,esporte_lazer,57.0,1101.0,4.0,1250.0,33.0,30.0,21.0,2024-01-23 12:52:53.013785
cbb6d11525eba71627d2dfe778fdba7c,ferramentas_jardim,50.0,1163.0,1.0,400.0,16.0,24.0,16.0,2024-01-23 12:52:53.013785
2ff17002562478fb03cd44f09e7ca51a,relogios_presentes,52.0,529.0,1.0,283.0,18.0,14.0,14.0,2024-01-23 12:52:53.013785
f32f6e5a56335f914976e4ad65731520,utilidades_domesticas,60.0,436.0,5.0,11800.0,45.0,28.0,45.0,2024-01-23 12:52:53.013785
1cc8eab3e8021aa2f19391441692c477,fashion_calcados,54.0,404.0,4.0,1500.0,35.0,12.0,20.0,2024-01-23 12:52:53.013785
db6d024e26d62875c98fa846ab698f5e,fashion_calcados,57.0,404.0,4.0,1400.0,22.0,12.0,33.0,2024-01-23 12:52:53.013785
b47f5cf2e99655cfc404520cb7553e2a,market_place,47.0,508.0,6.0,150.0,20.0,50.0,35.0,2024-01-23 12:52:53.013785
180161ed2abf2bc95f1316841d968d21,automotivo,56.0,703.0,6.0,4650.0,47.0,19.0,23.0,2024-01-23 12:52:53.013785
a9fa5ce6ccf634df53e924a8ca7099ab,moveis_decoracao,37.0,192.0,2.0,600.0,16.0,40.0,30.0,2024-01-23 12:52:53.013785
c1b2e753d02b165e402d5020fff9a582,automotivo,60.0,427.0,5.0,5200.0,36.0,28.0,28.0,2024-01-23 12:52:53.013785
0c806c7604c0581921d7b5b1c70bea5e,alimentos_bebidas,46.0,848.0,1.0,750.0,31.0,15.0,26.0,2024-01-23 12:52:53.013785
46ecee6884bec6bffc7e5cea0ef7aecb,casa_construcao,58.0,465.0,2.0,650.0,16.0,11.0,16.0,2024-01-23 12:52:53.013785
242ccc84e99027776a88792b2d344a57,esporte_lazer,30.0,1216.0,2.0,275.0,21.0,8.0,17.0,2024-01-23 12:52:53.013785
584d0486add75aa0f5c0660a7cd8afba,informatica_acessorios,27.0,636.0,1.0,200.0,16.0,6.0,14.0,2024-01-23 12:52:53.013785
3ea32f63a6aaf8d467e543dedf434ee7,automotivo,57.0,1586.0,1.0,1000.0,29.0,18.0,13.0,2024-01-23 12:52:53.013785
08c5c3d471845327e913b52aded0caf3,artes_e_artesanato,34.0,155.0,1.0,250.0,16.0,7.0,11.0,2024-01-23 12:52:53.013785
fa38bcb3a473be0c408207618946a8c1,moveis_decoracao,45.0,1029.0,2.0,1500.0,42.0,8.0,32.0,2024-01-23 12:52:53.013785
c3ed642d592594bb648ff4a04cee2747,eletroportateis,59.0,2217.0,2.0,30000.0,50.0,49.0,50.0,2024-01-23 12:52:53.013785
bcb4f6803e8889a70dc5ed14c2f5f785,informatica_acessorios,41.0,685.0,2.0,200.0,16.0,12.0,11.0,2024-01-23 12:52:53.013785
1db2dfac4f8c0a4499f94838b3ee0628,moveis_decoracao,63.0,390.0,1.0,900.0,45.0,15.0,35.0,2024-01-23 12:52:53.013785
d914a2a0c672fc21c9f0087e07e9e881,perfumaria,39.0,302.0,1.0,12600.0,50.0,50.0,30.0,2024-01-23 12:52:53.013785
edfbf2390650b0c796e3820bf2782e32,eletrodomesticos,60.0,1799.0,3.0,50.0,26.0,2.0,12.0,2024-01-23 12:52:53.013785
fc831501bb322d6de2ffc32037fe0f34,beleza_saude,58.0,1203.0,1.0,350.0,37.0,10.0,17.0,2024-01-23 12:52:53.013785
a4f6f1f22e3d5cae41187879ded62616,cama_mesa_banho,46.0,352.0,2.0,500.0,50.0,11.0,11.0,2024-01-23 12:52:53.013785
37c5b1281e2b86442a3d6a5478af7ab8,bebes,54.0,921.0,7.0,700.0,25.0,10.0,25.0,2024-01-23 12:52:53.013785
595e2ffe6a4ab5bc42d5e6cae20f2e10,papelaria,51.0,161.0,1.0,1128.0,19.0,39.0,32.0,2024-01-23 12:52:53.013785
9db568ce8bf5e2e652d9f70edd5a0712,eletroportateis,47.0,759.0,2.0,13300.0,60.0,40.0,40.0,2024-01-23 12:52:53.013785
e1608f467393da59b31f1b40b536548d,perfumaria,60.0,236.0,1.0,478.0,19.0,16.0,19.0,2024-01-23 12:52:53.013785
2a9e3d335bbb23ffee8c9da6cecb7bb8,moveis_decoracao,55.0,1750.0,3.0,2400.0,105.0,3.0,70.0,2024-01-23 12:52:53.013785
f3dadec221142e379d7113915c1d0fa8,informatica_acessorios,57.0,206.0,4.0,250.0,16.0,6.0,14.0,2024-01-23 12:52:53.013785
05d3d52aea100aa2f887fd940991f040,beleza_saude,25.0,2653.0,2.0,500.0,16.0,2.0,11.0,2024-01-23 12:52:53.013785
9344d66c54dbfbe44417c69d95d437bb,livros_interesse_geral,23.0,179.0,2.0,550.0,23.0,3.0,16.0,2024-01-23 12:52:53.013785
90e72f6ceee757db03bba3a4eaef5dc4,automotivo,60.0,1063.0,6.0,7450.0,53.0,43.0,11.0,2024-01-23 12:52:53.013785
f29d3db5563db9c41d52457ffac51f9d,moveis_decoracao,49.0,218.0,3.0,450.0,16.0,5.0,20.0,2024-01-23 12:52:53.013785
d48e60abb2b51506a3d71d3552db7f96,utilidades_domesticas,29.0,605.0,6.0,150.0,16.0,16.0,16.0,2024-01-23 12:52:53.013785
e109c50434486c589ed3a11b5a45a43e,papelaria,58.0,291.0,6.0,8200.0,60.0,20.0,29.0,2024-01-23 12:52:53.013785
d548fb64c4bf0a142c3f314398be477a,ferramentas_jardim,36.0,776.0,1.0,3650.0,25.0,7.0,25.0,2024-01-23 12:52:53.013785
e5bf6ab312403d6e8f45bbdb48fa2fd5,esporte_lazer,43.0,388.0,3.0,1000.0,80.0,5.0,20.0,2024-01-23 12:52:53.013785
adaf53b4c04b9aca88c0f5c9ba4c3880,automotivo,44.0,1793.0,5.0,300.0,16.0,10.0,16.0,2024-01-23 12:52:53.013785
b15dbbf17c3f7db9d6e9acff41c34ab8,livros_tecnicos,47.0,1643.0,1.0,1250.0,29.0,5.0,21.0,2024-01-23 12:52:53.013785
10be5827cbcb06a81f220d46dafd0af0,beleza_saude,54.0,1281.0,1.0,375.0,16.0,3.0,11.0,2024-01-23 12:52:53.013785
ad8ce350191f1fc97260d1c5893e841a,brinquedos,55.0,224.0,5.0,1300.0,39.0,30.0,29.0,2024-01-23 12:52:53.013785
6de9d1098d3eeb226f460acd98feff19,beleza_saude,33.0,636.0,1.0,250.0,17.0,12.0,12.0,2024-01-23 12:52:53.013785
